SWAP_DATE,PLATFORM,TOTAL_SWAPS,UNIQUE_SWAPPERS,TOTAL_AMOUNT_IN,TOTAL_AMOUNT_OUT,UNIQUE_TOKENS_IN,UNIQUE_TOKENS_OUT,AVG_SWAPS_PER_USER,IMPLIED_FEE_PERCENTAGE
2024-03-14 00:00:00.000,batswap,390,167,39898712392011970,22621026592073624,14,17,2.335329,0.433039
2024-03-13 00:00:00.000,liquidswap,34155,10988,3631264861654249,3661982058150404,42,45,3.108391,-0.008459
2024-03-13 00:00:00.000,cellana,33415,20210,161808000100741,223880277820257,9,9,1.653389,-0.383617
2024-03-13 00:00:00.000,pancake,21192,7121,12042680602261232,15571148324331936,56,56,2.975987,-0.292997
2024-03-13 00:00:00.000,hippo,15577,1585,222100043887100,2470368368345825,38,39,9.82776,-10.122773
2024-03-13 00:00:00.000,thala,10609,3162,233778200266970,268968676016463,17,17,3.355155,-0.150529
2024-03-13 00:00:00.000,sushi,4061,873,2618266342336,2378804686589,12,10,4.651775,0.091458
2024-03-13 00:00:00.000,animeswap,1853,521,26493816478069,27459483719034,24,26,3.556622,-0.036449
2024-03-13 00:00:00.000,auxexchange,1187,520,1457670087187,4972832220435,16,16,2.282692,-2.411494
2024-03-13 00:00:00.000,cetus,616,50,10556698074,9255819298,13,13,12.32,0.123228
2024-03-13 00:00:00.000,batswap,377,130,23010779691922650,102690181629922820,14,14,2.9,-3.462699
2024-03-12 00:00:00.000,liquidswap,40097,9969,13063958285746232,12452820776682166,44,45,4.022169,0.04678
2024-03-12 00:00:00.000,pancake,23857,5872,13961631900755696,12776911425158684,54,52,4.062841,0.084855
2024-03-12 00:00:00.000,hippo,23067,1261,275549962096161,208735478463261,44,42,18.292625,0.242477
2024-03-12 00:00:00.000,cellana,14360,7059,111317424889111,162882902998526,9,9,2.034282,-0.463229
2024-03-12 00:00:00.000,thala,10635,2800,154578530690454,164398135980799,18,17,3.798214,-0.063525
2024-03-12 00:00:00.000,sushi,4404,778,4693915736290,4570570031128,12,10,5.660668,0.026278
2024-03-12 00:00:00.000,animeswap,1511,481,50375801016402,43661011085885,26,27,3.141372,0.133294
2024-03-12 00:00:00.000,auxexchange,1369,535,1938347341583,1913111455344,16,16,2.558879,0.013019
2024-03-12 00:00:00.000,cetus,862,64,29472600130,28867743041,11,11,13.46875,0.020523
2024-03-12 00:00:00.000,batswap,819,193,12982022518848452,3058371625203196,18,15,4.243523,0.764415
2024-03-11 00:00:00.000,liquidswap,42103,8849,7469748182359549,8361895593210538,45,45,4.757939,-0.119435
2024-03-11 00:00:00.000,pancake,29751,6284,11835586978311148,15396455619625094,44,50,4.734405,-0.300861
2024-03-11 00:00:00.000,hippo,24164,1304,3067614141953750,3215921232889388,41,41,18.530675,-0.048346
2024-03-11 00:00:00.000,thala,11491,2805,255485322859770,226041902374529,17,18,4.096613,0.115245
2024-03-11 00:00:00.000,sushi,4339,943,3041898133697,3876106885829,12,13,4.601273,-0.27424
2024-03-11 00:00:00.000,cellana,2592,740,103798835055090,107085324686442,8,9,3.502703,-0.031662
2024-03-11 00:00:00.000,animeswap,1820,527,68968019847295,75314130450768,22,26,3.45351,-0.092015
2024-03-11 00:00:00.000,auxexchange,1302,567,2011341469591,2192704761424,15,16,2.296296,-0.09017
2024-03-11 00:00:00.000,cetus,807,46,15418124641,19486944417,10,12,17.543478,-0.263898
2024-03-11 00:00:00.000,batswap,341,149,34744560414572516,23806098342709160,17,15,2.288591,0.314825
2024-03-10 00:00:00.000,liquidswap,35417,8714,9714954272248000,9341121723423472,44,43,4.064379,0.03848
2024-03-10 00:00:00.000,pancake,27515,5831,15961623567998722,18978938911028740,68,62,4.718745,-0.189036
2024-03-10 00:00:00.000,hippo,18524,1095,412816021992532,74707761489412,38,37,16.916895,0.819029
2024-03-10 00:00:00.000,thala,8220,2354,257031831500336,238939794355239,17,19,3.491929,0.070388
2024-03-10 00:00:00.000,sushi,4873,1086,2351268778814,1772111663676,14,16,4.487109,0.246317
2024-03-10 00:00:00.000,cellana,2486,895,219767692961214,249166483808971,9,9,2.777654,-0.133772
2024-03-10 00:00:00.000,animeswap,2170,543,57119327305706,80506887796705,27,28,3.996317,-0.409451
2024-03-10 00:00:00.000,auxexchange,1096,504,1474840435836,1078310704099,15,15,2.174603,0.268863
2024-03-10 00:00:00.000,cetus,563,35,12520778627,9789909690,9,12,16.085714,0.218107
2024-03-10 00:00:00.000,batswap,465,151,88491255946473460,123049072358643490,22,18,3.07947,-0.390522
2024-03-09 00:00:00.000,liquidswap,30024,8105,11380063845872272,11474383545696420,39,41,3.70438,-0.008288
2024-03-09 00:00:00.000,hippo,18922,1106,6487772168930252,115618048600555,34,36,17.108499,0.982179
2024-03-09 00:00:00.000,pancake,16143,4172,15782935257828270,25781668108944468,53,53,3.869367,-0.633515
2024-03-09 00:00:00.000,thala,7808,1798,267838047729503,488161048518550,16,19,4.342603,-0.822598
2024-03-09 00:00:00.000,sushi,4818,1078,1456034400682,1378815451791,11,11,4.469388,0.053034
2024-03-09 00:00:00.000,animeswap,2160,576,45802044852691,52997047258273,23,21,3.75,-0.157089
2024-03-09 00:00:00.000,auxexchange,1130,562,628196760106,1013203534125,15,15,2.010676,-0.612876
2024-03-09 00:00:00.000,cellana,978,363,226133167941316,177479618643361,8,7,2.694215,0.215154
2024-03-09 00:00:00.000,cetus,623,41,26213328950,25646451684,11,11,15.195122,0.021626
2024-03-09 00:00:00.000,batswap,210,98,25573996904397212,13849047040639234,13,13,2.142857,0.458472
2024-03-08 00:00:00.000,liquidswap,40280,7995,7092265537716918,6825412792462815,42,43,5.038149,0.037626
2024-03-08 00:00:00.000,pancake,20018,3772,10144009757658784,7015233347288070,48,45,5.306999,0.308436
2024-03-08 00:00:00.000,hippo,19835,854,296665248234784,153772665052890,37,35,23.225995,0.481663
2024-03-08 00:00:00.000,thala,8824,1748,238460419197804,144204522891794,18,18,5.048055,0.395269
2024-03-08 00:00:00.000,sushi,5731,932,3534517996609,3488290264156,15,15,6.149142,0.013079
2024-03-08 00:00:00.000,animeswap,1948,532,49676422075353,59640914018038,25,27,3.661654,-0.200588
2024-03-08 00:00:00.000,auxexchange,1586,575,1895875710067,1765017492351,15,15,2.758261,0.069023
2024-03-08 00:00:00.000,cetus,1479,71,87699453190,87373579286,11,11,20.830986,0.003716
2024-03-08 00:00:00.000,cellana,1119,451,139842953795536,191276058270546,9,9,2.481153,-0.367792
2024-03-08 00:00:00.000,batswap,324,113,16205938430190790,32936278531921360,15,14,2.867257,-1.032359
2024-03-07 00:00:00.000,liquidswap,41978,6397,15739043041500580,16288268020318604,42,41,6.562139,-0.034896
2024-03-07 00:00:00.000,pancake,25334,3748,9134161212417648,8048826753476895,61,58,6.759338,0.118821
2024-03-07 00:00:00.000,hippo,23303,951,3061520635029143,4768527239540096,42,42,24.50368,-0.557568
2024-03-07 00:00:00.000,thala,10151,1699,336640651358052,329627099066177,18,18,5.974691,0.020834
2024-03-07 00:00:00.000,sushi,6257,827,6473132843693,6087553280327,12,13,7.565901,0.059566
2024-03-07 00:00:00.000,animeswap,1975,522,98501866113303,60954399436518,25,27,3.783525,0.381185
2024-03-07 00:00:00.000,cetus,1601,59,73264833665,71339079631,12,13,27.135593,0.026285
2024-03-07 00:00:00.000,auxexchange,1443,567,5285837225434,2590338249333,16,16,2.544974,0.509947
2024-03-07 00:00:00.000,cellana,1428,489,92271819651033,119679000330884,8,8,2.920245,-0.297027
2024-03-07 00:00:00.000,batswap,391,119,24776687207003996,8611797811200467,15,16,3.285714,0.652423
2024-03-06 00:00:00.000,liquidswap,47538,5822,4303319406796951,5490611970733281,39,40,8.165235,-0.275902
2024-03-06 00:00:00.000,hippo,38092,887,684831853638489,510444906378954,39,39,42.944758,0.254642
2024-03-06 00:00:00.000,pancake,30616,4169,6753830401150353,10021587234379866,61,65,7.343728,-0.483838
2024-03-06 00:00:00.000,thala,10400,1662,225194079459219,220750316931219,17,18,6.257521,0.019733
2024-03-06 00:00:00.000,sushi,6841,1022,9282683901495,9256199275318,12,13,6.693738,0.002853
2024-03-06 00:00:00.000,animeswap,2868,630,74726482972700,101309043761077,28,24,4.552381,-0.355731
2024-03-06 00:00:00.000,auxexchange,1870,558,4556358637753,1725112868228,15,14,3.351254,0.621383
2024-03-06 00:00:00.000,cetus,1525,74,43272630185,43162289067,9,11,20.608108,0.00255
2024-03-06 00:00:00.000,cellana,1091,289,116991963476890,238391988435537,6,8,3.775087,-1.037678
2024-03-06 00:00:00.000,batswap,568,143,52186389393499810,35044316861970100,17,16,3.972028,0.328478
2024-03-05 00:00:00.000,hippo,61684,1001,1825932711427344,1840674576606051,42,42,61.622378,-0.008074
2024-03-05 00:00:00.000,liquidswap,52455,5758,35277272302273456,33892826749399070,42,39,9.109934,0.039245
2024-03-05 00:00:00.000,pancake,36735,4088,22956905148280490,17700646767169318,48,50,8.986057,0.228962
2024-03-05 00:00:00.000,thala,15954,2103,231696670398064,143979285012523,17,18,7.586305,0.378587
2024-03-05 00:00:00.000,sushi,9540,1246,20116656862340,21797192663487,19,17,7.656501,-0.08354
2024-03-05 00:00:00.000,auxexchange,3224,710,2948237039344,3281796034932,15,15,4.540845,-0.113138
2024-03-05 00:00:00.000,animeswap,3032,605,114037812428372,119925407807824,27,27,5.01157,-0.051628
2024-03-05 00:00:00.000,cetus,2778,116,97997286040,106266063151,12,12,23.948276,-0.084378
2024-03-05 00:00:00.000,cellana,1809,228,172788213282981,36608795005741,5,5,7.934211,0.788129
2024-03-05 00:00:00.000,batswap,759,197,56877940598922340,96005733089263460,14,12,3.852792,-0.687926
2024-03-04 00:00:00.000,hippo,36929,973,825635845857535,878893840607528,40,40,37.953751,-0.064505
2024-03-04 00:00:00.000,liquidswap,34969,5802,10863570112029382,11491413416217942,38,39,6.02706,-0.057793
2024-03-04 00:00:00.000,pancake,21417,3726,13409464143444032,12460388149171462,52,50,5.747987,0.070777
2024-03-04 00:00:00.000,thala,9210,1920,295995563617740,339224270687680,16,19,4.796875,-0.146045
2024-03-04 00:00:00.000,sushi,4955,1607,5551715537020,6163628675949,11,13,3.083385,-0.110221
2024-03-04 00:00:00.000,cellana,2043,321,183704850361156,207191916927721,5,5,6.364486,-0.127852
2024-03-04 00:00:00.000,auxexchange,1920,819,7501951852605,7694944582946,14,14,2.344322,-0.025726
2024-03-04 00:00:00.000,animeswap,1897,603,97540633048789,87837403846709,25,24,3.145937,0.099479
2024-03-04 00:00:00.000,cetus,1206,50,29412798985,32437727750,9,12,24.12,-0.102844
2024-03-04 00:00:00.000,batswap,424,153,20733870190904870,22865010688129410,12,13,2.771242,-0.102785
2024-03-03 00:00:00.000,liquidswap,27775,5495,12111586554770616,22927453493969384,35,37,5.054595,-0.893018
2024-03-03 00:00:00.000,hippo,25720,777,2587832671917271,2616142206893363,37,39,33.101673,-0.010939
2024-03-03 00:00:00.000,pancake,20965,3675,12586147885772168,15285893568855104,58,62,5.704762,-0.214501
2024-03-03 00:00:00.000,thala,8224,1797,254327653864980,272773318355496,16,17,4.576516,-0.072527
2024-03-03 00:00:00.000,sushi,4505,1128,2537891100360,1944972740920,12,12,3.993794,0.233626
2024-03-03 00:00:00.000,auxexchange,2443,1044,1638815905279,1006679465084,15,14,2.340038,0.385728
2024-03-03 00:00:00.000,animeswap,2344,638,151966488603016,120965781169569,30,28,3.673981,0.203997
2024-03-03 00:00:00.000,cellana,892,281,210104202605112,211059824774132,5,5,3.174377,-0.004548
2024-03-03 00:00:00.000,cetus,819,37,21608233980,18647800465,10,11,22.135135,0.137005
2024-03-03 00:00:00.000,batswap,690,143,137794182033117810,183038223969157120,15,15,4.825175,-0.328345
2024-03-02 00:00:00.000,hippo,31355,740,159859844305576,5913223575792369,37,36,42.371622,-35.99005
2024-03-02 00:00:00.000,liquidswap,30778,5390,28480771348693800,25930056797435970,36,35,5.710204,0.089559
2024-03-02 00:00:00.000,pancake,21886,3950,13503846275793084,18024871240768290,48,49,5.540759,-0.334795
2024-03-02 00:00:00.000,thala,8894,1687,193716812958520,301278109271053,18,19,5.272081,-0.55525
2024-03-02 00:00:00.000,sushi,4813,1042,3203182271914,3432500581608,12,13,4.619002,-0.071591
2024-03-02 00:00:00.000,auxexchange,2437,1096,6122061407311,6178724646010,16,15,2.22354,-0.009256
2024-03-02 00:00:00.000,animeswap,2223,616,4064196388211,5076763023669,27,28,3.608766,-0.249143
2024-03-02 00:00:00.000,cellana,980,529,168668045410716,255396510949409,5,5,1.852552,-0.514196
2024-03-02 00:00:00.000,cetus,911,34,20383731382,21497971941,12,13,26.794118,-0.054663
2024-03-02 00:00:00.000,batswap,293,71,99121204722737780,163597828763457700,8,9,4.126761,-0.650483
2024-03-01 00:00:00.000,liquidswap,23060,4451,330901380807212,295106760931873,35,33,5.180858,0.108173
2024-03-01 00:00:00.000,hippo,18121,599,325530176712047,352698301079454,39,38,30.252087,-0.083458
2024-03-01 00:00:00.000,pancake,16108,2625,4085807141795452,5023987907521010,51,49,6.136381,-0.229619
2024-03-01 00:00:00.000,thala,5852,1269,96525448625089,99695671720354,18,17,4.611505,-0.032843
2024-03-01 00:00:00.000,sushi,3649,928,2684071450576,2833740313584,10,11,3.932112,-0.055762
2024-03-01 00:00:00.000,animeswap,2348,644,585218990453,4686823373638,26,27,3.645963,-7.008666
2024-03-01 00:00:00.000,auxexchange,2164,876,514317198001,422591535842,14,14,2.47032,0.178345
2024-03-01 00:00:00.000,cetus,720,45,22603709374,23368470418,10,9,16,-0.033833
2024-03-01 00:00:00.000,cellana,625,271,155609503920946,152615243951870,5,5,2.306273,0.019242
2024-03-01 00:00:00.000,batswap,152,57,9194183086294916,16962863721172818,7,8,2.666667,-0.844956
2024-02-29 00:00:00.000,hippo,50169,991,337746651179369,1207772533347117,41,39,50.624622,-2.575972
2024-02-29 00:00:00.000,liquidswap,46856,6489,3189758587662171,29638266733346684,39,53,7.220835,-8.291696
2024-02-29 00:00:00.000,pancake,27932,3283,16169275944888524,14428122060706824,54,53,8.508072,0.107683
2024-02-29 00:00:00.000,thala,12475,1650,177549161616573,153751115258842,17,18,7.560606,0.134036
2024-02-29 00:00:00.000,sushi,5741,701,8909829211458,8190136061126,14,17,8.189729,0.080775
2024-02-29 00:00:00.000,auxexchange,2189,699,3725745877116,2088169426710,15,15,3.131617,0.43953
2024-02-29 00:00:00.000,animeswap,2033,650,12782101725118,6804144470269,25,27,3.127692,0.467682
2024-02-29 00:00:00.000,cetus,1824,68,62080177428,58575146636,12,12,26.823529,0.05646
2024-02-29 00:00:00.000,cellana,1350,503,525703687705217,799560448180289,5,5,2.683897,-0.520934
2024-02-29 00:00:00.000,batswap,137,52,869958845433025,82390624615011,7,7,2.634615,0.905294
2024-02-28 00:00:00.000,hippo,62682,977,827167463978552,965820839316534,42,41,64.157625,-0.167624
2024-02-28 00:00:00.000,liquidswap,60259,8266,7662091470298869,25454864112201644,41,46,7.289983,-2.322182
2024-02-28 00:00:00.000,pancake,39530,3672,24581298588599370,90877569005869300,64,65,10.765251,-2.697021
2024-02-28 00:00:00.000,thala,18209,1737,477275091795578,643224034031270,18,18,10.483017,-0.347701
2024-02-28 00:00:00.000,sushi,8037,1067,14903072688803,18279811047760,12,14,7.532334,-0.22658
2024-02-28 00:00:00.000,auxexchange,3075,815,2158595015827,936690290124,16,16,3.773006,0.566065
2024-02-28 00:00:00.000,animeswap,2677,612,12115271082178,11698526443098,27,29,4.374183,0.034398
2024-02-28 00:00:00.000,cetus,2334,122,78198747917,94414152799,12,13,19.131148,-0.207361
2024-02-28 00:00:00.000,cellana,605,289,358867416183978,557934563512430,5,5,2.093426,-0.554709
2024-02-28 00:00:00.000,batswap,294,119,3008898599668213,2962415225388354,8,10,2.470588,0.015449
2024-02-27 00:00:00.000,liquidswap,32621,7354,4311510366493604,5591059807206583,38,44,4.435817,-0.296775
2024-02-27 00:00:00.000,pancake,26603,3622,3894403449759162,3780572640711297,54,55,7.344837,0.029229
2024-02-27 00:00:00.000,hippo,17385,789,85350690277199,174937302327803,37,39,22.034221,-1.04963
2024-02-27 00:00:00.000,thala,7411,1884,99108996645195,92764977377572,18,18,3.933652,0.064011
2024-02-27 00:00:00.000,sushi,3323,1312,2463271175774,2146340847470,11,13,2.532774,0.128662
2024-02-27 00:00:00.000,auxexchange,1768,683,3384309132623,3513383630868,14,15,2.58858,-0.038139
2024-02-27 00:00:00.000,animeswap,1508,449,21398292710888,26555406486278,25,29,3.358575,-0.241006
2024-02-27 00:00:00.000,cetus,1034,53,33363803563,31980097994,9,11,19.509434,0.041473
2024-02-27 00:00:00.000,batswap,98,52,778646963978910,531894889384739,7,10,1.884615,0.316899
2024-02-26 00:00:00.000,liquidswap,33873,7211,1811030416023441,2958406028378491,37,35,4.697407,-0.633549
2024-02-26 00:00:00.000,pancake,28623,3266,4734503950141184,5229791456998606,50,48,8.763931,-0.104612
2024-02-26 00:00:00.000,hippo,26290,909,1309158515600035,1465980188700530,42,41,28.921892,-0.119788
2024-02-26 00:00:00.000,thala,8348,1988,120842183255736,147805929816803,16,16,4.199195,-0.223132
2024-02-26 00:00:00.000,sushi,3645,1152,2286716863271,3158978012790,13,13,3.164063,-0.381447
2024-02-26 00:00:00.000,auxexchange,1364,727,799891958060,989104346185,16,15,1.876204,-0.236547
2024-02-26 00:00:00.000,animeswap,972,452,12514758747033,6777863245474,26,24,2.150442,0.45841
2024-02-26 00:00:00.000,cetus,633,40,13920126231,18122680861,9,10,15.825,-0.301905
2024-02-26 00:00:00.000,batswap,129,69,7268181450047650,6759574141013768,8,8,1.869565,0.069977
2024-02-25 00:00:00.000,liquidswap,27063,5901,2093463310854553,1910679942072071,35,34,4.586172,0.087311
2024-02-25 00:00:00.000,pancake,21754,2706,7446983821798168,4820003997362238,43,43,8.039172,0.352758
2024-02-25 00:00:00.000,hippo,14203,861,119294519700666,376812661555956,37,38,16.495935,-2.158675
2024-02-25 00:00:00.000,thala,6746,1674,170677258916216,94455492300787,16,17,4.029869,0.446584
2024-02-25 00:00:00.000,sushi,2169,1219,635544075180,1012194305160,11,9,1.779327,-0.592642
2024-02-25 00:00:00.000,auxexchange,1223,797,569809419929,2151028217694,15,15,1.534504,-2.774996
2024-02-25 00:00:00.000,animeswap,990,507,10170408513070,10316668538431,25,26,1.952663,-0.014381
2024-02-25 00:00:00.000,cetus,341,37,6490777745,8135704143,8,9,9.216216,-0.253425
2024-02-25 00:00:00.000,batswap,126,42,1083539494806994,2300286221551546,8,7,3,-1.122937
2024-02-24 00:00:00.000,liquidswap,28049,4390,5851100559550240,5348135128998082,37,35,6.389294,0.085961
2024-02-24 00:00:00.000,pancake,26653,2632,5110745160659438,4219668096968254,49,52,10.12652,0.174354
2024-02-24 00:00:00.000,hippo,14600,738,131834835192099,176360917306459,38,38,19.783198,-0.337741
2024-02-24 00:00:00.000,thala,6418,1567,70013503818372,66721044357765,16,17,4.095724,0.047026
2024-02-24 00:00:00.000,sushi,2222,941,895153553582,1510926281146,12,12,2.361318,-0.687896
2024-02-24 00:00:00.000,auxexchange,1396,809,6797479895240,1594502921191,14,15,1.725587,0.765427
2024-02-24 00:00:00.000,animeswap,922,446,22508667582792,16191937230821,26,26,2.067265,0.280635
2024-02-24 00:00:00.000,cetus,389,26,6730686634,9823668114,10,9,14.961538,-0.459534
2024-02-24 00:00:00.000,batswap,127,56,1886191153546254,1253644898659869,9,9,2.267857,0.335356
2024-02-23 00:00:00.000,pancake,30742,2807,4688762387129949,3308283014038833,46,45,10.951906,0.294423
2024-02-23 00:00:00.000,liquidswap,28462,4931,2323582853828911,1690148464494711,33,40,5.772054,0.272611
2024-02-23 00:00:00.000,hippo,17264,786,1061375220094730,1176241768688195,43,41,21.964377,-0.108224
2024-02-23 00:00:00.000,thala,5823,1469,114148964365101,68245819973751,18,17,3.963921,0.402134
2024-02-23 00:00:00.000,sushi,2212,821,2076472618674,1811328060886,14,14,2.694275,0.12769
2024-02-23 00:00:00.000,auxexchange,919,457,1208036522735,693684451798,14,14,2.010941,0.425775
2024-02-23 00:00:00.000,animeswap,611,273,14601240560638,9347812869310,23,23,2.238095,0.359793
2024-02-23 00:00:00.000,cetus,605,26,12131722868,10700762775,8,9,23.269231,0.117952
2024-02-23 00:00:00.000,batswap,168,62,5120326418652972,4514257852449257,7,9,2.709677,0.118365
2024-02-22 00:00:00.000,pancake,41002,3919,1927228222631363,2027919576487140,57,58,10.462363,-0.052247
2024-02-22 00:00:00.000,liquidswap,38940,6236,1042184344564834,1094504421439049,36,34,6.244387,-0.050202
2024-02-22 00:00:00.000,hippo,19879,1225,815672454116655,809897045936913,42,42,16.227755,0.007081
2024-02-22 00:00:00.000,thala,8236,1713,104647613145338,105863672466420,19,18,4.807939,-0.011621
2024-02-22 00:00:00.000,sushi,3712,1583,2116897926579,2157119704784,13,13,2.344915,-0.019
2024-02-22 00:00:00.000,auxexchange,1670,1053,720979521683,722491349393,14,14,1.585945,-0.002097
2024-02-22 00:00:00.000,animeswap,759,386,7375945695322,3247860044923,25,30,1.966321,0.559669
2024-02-22 00:00:00.000,cetus,543,19,12815635820,13388138751,9,10,28.578947,-0.044672
2024-02-22 00:00:00.000,batswap,236,83,571700948695571,931234712111425,7,9,2.843373,-0.628884
2024-02-21 00:00:00.000,liquidswap,43884,6002,987483948623400,2099561925255926,35,37,7.311563,-1.126173
2024-02-21 00:00:00.000,pancake,40585,3949,3333019040778671,2670252535504678,46,49,10.277285,0.198849
2024-02-21 00:00:00.000,hippo,22183,887,532991238882172,564043097675552,42,41,25.009019,-0.05826
2024-02-21 00:00:00.000,thala,7890,1817,91082716456758,62287394894780,18,18,4.342323,0.316145
2024-02-21 00:00:00.000,sushi,3482,1642,2496829919395,1908600463843,10,11,2.120585,0.235591
2024-02-21 00:00:00.000,auxexchange,1753,1107,2171407029422,2152040035519,14,14,1.583559,0.008919
2024-02-21 00:00:00.000,animeswap,853,405,6767708147451,12540881520513,24,25,2.106173,-0.853047
2024-02-21 00:00:00.000,cetus,799,34,21109769387,16829842414,11,12,23.5,0.202746
2024-02-21 00:00:00.000,batswap,342,83,1265556170242849,8830726278894690,5,8,4.120482,-5.977743
2024-02-20 00:00:00.000,pancake,60348,4900,5370494801847715,4899940665728000,46,46,12.315918,0.087618
2024-02-20 00:00:00.000,liquidswap,49385,5980,2095920226201248,760715299669268,37,36,8.258361,0.637049
2024-02-20 00:00:00.000,hippo,22367,780,782828549212068,475802234632189,44,43,28.675641,0.392201
2024-02-20 00:00:00.000,thala,9082,1854,235166658665734,233498285589941,18,18,4.898598,0.007094
2024-02-20 00:00:00.000,sushi,3198,1158,3229632545864,2713651105010,13,14,2.761658,0.159765
2024-02-20 00:00:00.000,auxexchange,1311,573,154296343348,223557679745,15,16,2.287958,-0.448885
2024-02-20 00:00:00.000,animeswap,856,400,7384242403524,3589439488953,23,27,2.14,0.513906
2024-02-20 00:00:00.000,cetus,804,52,19915492842,16345361992,10,11,15.461538,0.179264
2024-02-20 00:00:00.000,batswap,100,52,164186410929984,10835056140083,7,7,1.923077,0.934008
2024-02-19 00:00:00.000,pancake,51973,4638,6024429610967875,6278050178353490,48,49,11.205908,-0.042099
2024-02-19 00:00:00.000,liquidswap,40465,5956,3936704730779160,4551856847247103,38,41,6.793989,-0.156261
2024-02-19 00:00:00.000,hippo,16323,820,159363970588417,298982460620184,38,40,19.906098,-0.876098
2024-02-19 00:00:00.000,thala,7336,1948,151952921228714,177146692689054,17,18,3.765914,-0.1658
2024-02-19 00:00:00.000,sushi,3286,1271,2275956152783,2672952939818,12,14,2.585366,-0.174431
2024-02-19 00:00:00.000,auxexchange,1108,531,2661889573033,583522931097,15,14,2.086629,0.780786
2024-02-19 00:00:00.000,cetus,730,38,13955680797,17167714007,11,10,19.210526,-0.23016
2024-02-19 00:00:00.000,animeswap,721,362,11804862035856,795091736227,25,28,1.991713,0.932647
2024-02-19 00:00:00.000,batswap,77,32,65306472842399,267453826838681,8,7,2.40625,-3.095365
2024-02-18 00:00:00.000,pancake,42948,3964,8325880428925254,9277438864523940,47,48,10.834511,-0.114289
2024-02-18 00:00:00.000,liquidswap,35504,6294,9527552485032124,9980167553088988,38,39,5.640928,-0.047506
2024-02-18 00:00:00.000,hippo,13814,855,225715256561988,764375759075456,38,36,16.156725,-2.38646
2024-02-18 00:00:00.000,thala,5368,1342,97592590336131,126683695218074,17,17,4,-0.298087
2024-02-18 00:00:00.000,sushi,2120,965,520068343833,568974233758,12,12,2.196891,-0.094037
2024-02-18 00:00:00.000,auxexchange,946,682,551381098910,535088873920,14,15,1.387097,0.029548
2024-02-18 00:00:00.000,animeswap,671,392,1326467698765,2274027486082,25,25,1.711735,-0.714348
2024-02-18 00:00:00.000,cetus,432,30,9044156537,9199720025,10,12,14.4,-0.0172
2024-02-18 00:00:00.000,batswap,68,34,180003098192413,589090206160672,6,6,2,-2.272667
2024-02-17 00:00:00.000,pancake,41768,3154,6791811708760090,5838696026425420,47,48,13.242866,0.140333
2024-02-17 00:00:00.000,liquidswap,37192,7026,26342751539729790,24012871267882024,35,36,5.293481,0.088445
2024-02-17 00:00:00.000,hippo,10931,695,46379054437256,106898346687024,35,38,15.728058,-1.304884
2024-02-17 00:00:00.000,thala,5369,1365,134119285549277,110612629092060,17,18,3.933333,0.175267
2024-02-17 00:00:00.000,sushi,2970,1130,782108977268,670001072393,13,14,2.628319,0.143341
2024-02-17 00:00:00.000,auxexchange,1501,968,1551866471201,1553674981255,15,16,1.55062,-0.001165
2024-02-17 00:00:00.000,animeswap,533,268,18896578416647,20185321638795,26,29,1.988806,-0.0682
2024-02-17 00:00:00.000,cetus,422,49,9935241128,9005211881,9,10,8.612245,0.093609
2024-02-17 00:00:00.000,batswap,64,44,11618106525,54666900234737,6,5,1.454545,-4704.319246
2024-02-16 00:00:00.000,pancake,42867,3951,3587411397664582,3053146384409100,47,49,10.849658,0.148928
2024-02-16 00:00:00.000,liquidswap,25780,4436,1304567527577795,1608766965064907,37,39,5.811542,-0.23318
2024-02-16 00:00:00.000,hippo,12703,708,97350568652934,483865576949914,37,42,17.94209,-3.970342
2024-02-16 00:00:00.000,thala,5810,1333,119453434082929,109789717687443,18,17,4.35859,0.080899
2024-02-16 00:00:00.000,sushi,1666,524,1435991101618,1050131200416,17,18,3.179389,0.268706
2024-02-16 00:00:00.000,auxexchange,1240,515,2804776011266,7172391712032,15,16,2.407767,-1.557207
2024-02-16 00:00:00.000,animeswap,1036,373,14419534537450,28514620221847,29,32,2.77748,-0.977499
2024-02-16 00:00:00.000,cetus,667,38,15223672902,11762520064,10,10,17.552632,0.227353
2024-02-16 00:00:00.000,batswap,47,23,12534538886,208931626578289,5,7,2.043478,-16667.473286
2024-02-15 00:00:00.000,pancake,41767,4567,6869457221874025,6873087718662364,48,49,9.145391,-0.000528
2024-02-15 00:00:00.000,liquidswap,34543,4292,5080730728891494,5630559642107158,37,37,8.048229,-0.108218
2024-02-15 00:00:00.000,hippo,23455,719,239734261889598,496880255150058,37,37,32.621697,-1.072629
2024-02-15 00:00:00.000,thala,10161,1603,179208712798481,193752396042990,18,18,6.33874,-0.081155
2024-02-15 00:00:00.000,sushi,3025,911,3032675438872,3708979885650,12,12,3.320527,-0.223006
2024-02-15 00:00:00.000,auxexchange,1406,439,6401083844726,2214413037155,15,15,3.202733,0.654057
2024-02-15 00:00:00.000,cetus,1043,57,27854406971,33887026342,11,13,18.298246,-0.216577
2024-02-15 00:00:00.000,animeswap,1015,371,22551076177472,20301927336379,26,28,2.735849,0.099736
2024-02-15 00:00:00.000,batswap,111,50,932088444171892,8239340976500408,6,9,2.22,-7.839656
2024-02-14 00:00:00.000,pancake,36107,5546,4448549076636523,6072820026278900,45,46,6.510458,-0.365124
