ACTIVITY_DATE,PLATFORM,CHAIN_PAIR,TOTAL_TRANSACTIONS,UNIQUE_USERS,TOTAL_RAW_AMOUNT,AVG_RAW_AMOUNT_PER_TX,AVG_RAW_AMOUNT_PER_TX_CALCULATED,USERS_PER_TRANSACTION_RATIO
2024-04-16 00:00:00.000,wormhole,aptos -> wormchain,12,12,246000000,20500000,20500000,1
2024-04-16 00:00:00.000,layerzero,Aptos -> Base,11,11,40938101017,3721645547,3721645547,1
2024-04-16 00:00:00.000,layerzero,CoreDAO -> Aptos,7,1,1995934,285133.428571,285133.428571,0.142857
2024-04-16 00:00:00.000,wormhole,aptos -> polygon,6,5,4732349520,788724920,788724920,0.833333
2024-04-16 00:00:00.000,wormhole,aptos -> celo,4,3,12088190664,3022047666,3022047666,0.75
2024-04-16 00:00:00.000,mover,ZkSync -> aptos,3,1,103479279,34493093,34493093,0.333333
2024-04-16 00:00:00.000,wormhole,aptos -> arbitrum,3,3,1553843638,517947879.333333,517947879.333333,1
2024-04-16 00:00:00.000,wormhole,aptos -> optimism,2,2,10320339299,5160169649.5,5160169649.5,1
2024-04-16 00:00:00.000,layerzero,Base -> Aptos,2,1,10041141453,5020570726.5,5020570726.5,0.5
2024-04-16 00:00:00.000,wormhole,aptos -> avalanche,1,1,100000000,100000000,100000000,1
2024-04-16 00:00:00.000,layerzero,Polygon zkEVM -> Aptos,1,1,13682145673,13682145673,13682145673,1
2024-04-16 00:00:00.000,mover,aptos -> ZkSync,1,1,45456900,45456900,45456900,1
2024-04-16 00:00:00.000,wormhole,aptos -> base,1,1,20000000,20000000,20000000,1
2024-04-15 00:00:00.000,layerzero,Aptos -> BSC,2985,2508,6041455412671,2023938161.698827,2023938161.698827,0.840201
2024-04-15 00:00:00.000,layerzero,BSC -> Aptos,2630,1,7861683550778,2989233289.269202,2989233289.269202,0.00038
2024-04-15 00:00:00.000,layerzero,Aptos -> Polygon,2024,1080,1387784367493,685664213.188241,685664213.188241,0.533597
2024-04-15 00:00:00.000,layerzero,Arbitrum -> Aptos,1996,1,1539584877502,771335108.968938,771335108.968938,0.000501
2024-04-15 00:00:00.000,layerzero,Aptos -> Arbitrum,1862,1579,1227208119675,659080622.811493,659080622.811493,0.848013
2024-04-15 00:00:00.000,layerzero,Optimism -> Aptos,1549,1,1401488631668,904769936.519045,904769936.519045,0.000646
2024-04-15 00:00:00.000,layerzero,Polygon -> Aptos,1303,1,1460711155382,1121036957.315426,1121036957.315426,0.000767
2024-04-15 00:00:00.000,layerzero,Aptos -> Optimism,1196,1017,1055560368255,882575558.741639,882575558.741639,0.850334
2024-04-15 00:00:00.000,layerzero,Aptos -> Avalanche,1106,813,1503106048426,1359047060.059675,1359047060.059675,0.735081
2024-04-15 00:00:00.000,layerzero,Avalanche -> Aptos,927,1,1575956263109,1700060693.752967,1700060693.752967,0.001079
2024-04-15 00:00:00.000,layerzero,Ethereum -> Aptos,124,1,547788645843,4417650369.701613,4417650369.701613,0.008065
2024-04-15 00:00:00.000,wormhole,aptos -> sui,101,75,59988923468,593949737.306931,593949737.306931,0.742574
2024-04-15 00:00:00.000,wormhole,,99,51,1186612349888,11985983332.20202,11985983332.20202,0.515152
2024-04-15 00:00:00.000,layerzero,Aptos -> Ethereum,48,36,551150479188,11482301649.75,11482301649.75,0.75
2024-04-15 00:00:00.000,layerzero,Aptos -> CoreDAO,18,15,13728901,762716.722222,762716.722222,0.833333
2024-04-15 00:00:00.000,wormhole,aptos -> wormchain,17,15,311000000,18294117.647059,18294117.647059,0.882353
2024-04-15 00:00:00.000,wormhole,aptos -> solana,17,14,859234244646,50543190861.52941,50543190861.52941,0.823529
2024-04-15 00:00:00.000,layerzero,CoreDAO -> Aptos,10,1,7359729,735972.9,735972.9,0.1
2024-04-15 00:00:00.000,layerzero,Base -> Aptos,4,1,7699856406,1924964101.5,1924964101.5,0.25
2024-04-15 00:00:00.000,wormhole,aptos -> ethereum,3,3,190006250000,63335416666.666664,63335416666.666664,1
2024-04-15 00:00:00.000,wormhole,aptos -> optimism,3,3,2270276300,756758766.666667,756758766.666667,1
2024-04-15 00:00:00.000,wormhole,aptos -> celo,2,1,5953100,2976550,2976550,0.5
2024-04-15 00:00:00.000,layerzero,Aptos -> Base,2,2,35460221978,17730110989,17730110989,1
2024-04-15 00:00:00.000,wormhole,aptos -> arbitrum,2,2,9693274072,4846637036,4846637036,1
2024-04-15 00:00:00.000,wormhole,aptos -> bsc,1,1,566550399,566550399,566550399,1
2024-04-15 00:00:00.000,wormhole,aptos -> fantom,1,1,20000000000,20000000000,20000000000,1
2024-04-15 00:00:00.000,wormhole,aptos -> polygon,1,1,10000000,10000000,10000000,1
2024-04-15 00:00:00.000,layerzero,Aptos -> Polygon zkEVM,1,1,2000000,2000000,2000000,1
2024-04-15 00:00:00.000,wormhole,aptos -> base,1,1,4230,4230,4230,1
2024-04-14 00:00:00.000,layerzero,Aptos -> Polygon,3448,1439,871235375808,252678473.262181,252678473.262181,0.417343
2024-04-14 00:00:00.000,layerzero,Aptos -> Arbitrum,1832,1536,891407407689,486576095.900109,486576095.900109,0.838428
2024-04-14 00:00:00.000,layerzero,Aptos -> BSC,1816,1258,32371885026272,17825927877.903084,17825927877.903084,0.692731
2024-04-14 00:00:00.000,layerzero,Arbitrum -> Aptos,1774,1,1522929513699,858472104.678129,858472104.678129,0.000564
2024-04-14 00:00:00.000,layerzero,BSC -> Aptos,1707,1,14901889949757,8729871089.488577,8729871089.488577,0.000586
2024-04-14 00:00:00.000,layerzero,Aptos -> Avalanche,1373,999,2221154689280,1617738302.461763,1617738302.461763,0.727604
2024-04-14 00:00:00.000,layerzero,Optimism -> Aptos,1326,1,925480732777,697949270.57089,697949270.57089,0.000754
2024-04-14 00:00:00.000,layerzero,Avalanche -> Aptos,1103,1,1758865166100,1594619370.897552,1594619370.897552,0.000907
2024-04-14 00:00:00.000,layerzero,Polygon -> Aptos,1087,1,681025485816,626518386.215271,626518386.215271,0.00092
2024-04-14 00:00:00.000,layerzero,Aptos -> Optimism,944,750,622605294482,659539506.866525,659539506.866525,0.794492
2024-04-14 00:00:00.000,layerzero,Ethereum -> Aptos,103,1,248488114675,2412505967.718447,2412505967.718447,0.009709
2024-04-14 00:00:00.000,wormhole,,72,54,1215096408694,16876339009.63889,16876339009.63889,0.75
2024-04-14 00:00:00.000,layerzero,Aptos -> Ethereum,39,34,2034816084127,52174771387.871796,52174771387.871796,0.871795
2024-04-14 00:00:00.000,wormhole,aptos -> sui,30,19,50753798390,1691793279.666667,1691793279.666667,0.633333
2024-04-14 00:00:00.000,wormhole,aptos -> solana,20,16,538212311716,26910615585.8,26910615585.8,0.8
2024-04-14 00:00:00.000,layerzero,Aptos -> CoreDAO,19,16,9213151,484902.684211,484902.684211,0.842105
2024-04-14 00:00:00.000,wormhole,aptos -> bsc,17,17,26602466902,1564850994.235294,1564850994.235294,1
2024-04-14 00:00:00.000,layerzero,CoreDAO -> Aptos,14,1,6247169,446226.357143,446226.357143,0.071429
2024-04-14 00:00:00.000,layerzero,Aptos -> Base,10,9,263917267516,26391726751.6,26391726751.6,0.9
2024-04-14 00:00:00.000,wormhole,aptos -> ethereum,8,3,996949719949,124618714993.625,124618714993.625,0.375
2024-04-14 00:00:00.000,wormhole,aptos -> arbitrum,5,5,2767682800,553536560,553536560,1
2024-04-14 00:00:00.000,wormhole,aptos -> optimism,3,3,766135800,255378600,255378600,1
2024-04-14 00:00:00.000,wormhole,aptos -> polygon,2,2,1205236878,602618439,602618439,1
2024-04-14 00:00:00.000,wormhole,aptos -> celo,2,2,6232600,3116300,3116300,1
2024-04-14 00:00:00.000,wormhole,aptos -> base,2,2,305000000,152500000,152500000,1
2024-04-14 00:00:00.000,wormhole,aptos -> wormchain,2,2,16285000000,8142500000,8142500000,1
2024-04-14 00:00:00.000,wormhole,aptos -> avalanche,2,2,1099499999,549749999.5,549749999.5,1
2024-04-13 00:00:00.000,layerzero,Aptos -> Polygon,2750,1332,1140032197657,414557162.784364,414557162.784364,0.484364
2024-04-13 00:00:00.000,layerzero,Aptos -> BSC,1957,1413,3895696689365,1990647260.789474,1990647260.789474,0.722024
2024-04-13 00:00:00.000,layerzero,BSC -> Aptos,1802,1,10590784264365,5877238770.457825,5877238770.457825,0.000555
2024-04-13 00:00:00.000,layerzero,Aptos -> Arbitrum,1717,1485,763570511085,444712004.126383,444712004.126383,0.864881
2024-04-13 00:00:00.000,layerzero,Arbitrum -> Aptos,1691,1,782288578534,462618911.019515,462618911.019515,0.000591
2024-04-13 00:00:00.000,layerzero,Optimism -> Aptos,1484,1,1056778031366,712114576.392183,712114576.392183,0.000674
2024-04-13 00:00:00.000,layerzero,Aptos -> Avalanche,1352,1022,1858410019907,1374563624.191568,1374563624.191568,0.755917
2024-04-13 00:00:00.000,layerzero,Avalanche -> Aptos,1229,1,1664232622204,1354135575.430431,1354135575.430431,0.000814
2024-04-13 00:00:00.000,layerzero,Aptos -> Optimism,1087,907,2006823446473,1846203722.606256,1846203722.606256,0.834407
2024-04-13 00:00:00.000,layerzero,Polygon -> Aptos,1052,1,907659444889,862794149.13403,862794149.13403,0.000951
2024-04-13 00:00:00.000,layerzero,Ethereum -> Aptos,84,1,293399668463,3492853195.988095,3492853195.988095,0.011905
2024-04-13 00:00:00.000,wormhole,,79,58,4643385842562,58777035981.79747,58777035981.79747,0.734177
2024-04-13 00:00:00.000,wormhole,aptos -> sui,41,27,26082519562,636159013.707317,636159013.707317,0.658537
2024-04-13 00:00:00.000,layerzero,Aptos -> Ethereum,36,33,1584433915677,44012053213.25,44012053213.25,0.916667
2024-04-13 00:00:00.000,wormhole,aptos -> solana,19,16,749819381806,39464177989.789474,39464177989.789474,0.842105
2024-04-13 00:00:00.000,layerzero,Aptos -> CoreDAO,10,10,3253837,325383.7,325383.7,1
2024-04-13 00:00:00.000,wormhole,aptos -> bsc,7,6,1003534171564,143362024509.14285,143362024509.14285,0.857143
2024-04-13 00:00:00.000,layerzero,CoreDAO -> Aptos,7,1,478588,68369.714286,68369.714286,0.142857
2024-04-13 00:00:00.000,wormhole,aptos -> base,4,4,2483000000,620750000,620750000,1
2024-04-13 00:00:00.000,wormhole,aptos -> wormchain,3,2,1027000000,342333333.333333,342333333.333333,0.666667
2024-04-13 00:00:00.000,wormhole,aptos -> acala,3,1,6999999999,2333333333,2333333333,0.333333
2024-04-13 00:00:00.000,wormhole,aptos -> arbitrum,3,3,397063280,132354426.666667,132354426.666667,1
2024-04-13 00:00:00.000,wormhole,aptos -> celo,3,1,38375000000,12791666666.666668,12791666666.666668,0.333333
2024-04-13 00:00:00.000,wormhole,aptos -> optimism,2,2,1138000000,569000000,569000000,1
2024-04-13 00:00:00.000,layerzero,Base -> Aptos,2,1,707750191675,353875095837.5,353875095837.5,0.5
2024-04-13 00:00:00.000,wormhole,aptos -> ethereum,1,1,12936159440,12936159440,12936159440,1
2024-04-13 00:00:00.000,layerzero,Aptos -> Base,1,1,3340000000,3340000000,3340000000,1
2024-04-13 00:00:00.000,wormhole,aptos -> polygon,1,1,99000000,99000000,99000000,1
2024-04-13 00:00:00.000,celer_cbridge,Aptos -> BSC,1,1,500833178,500833178,500833178,1
2024-04-13 00:00:00.000,wormhole,aptos -> avalanche,1,1,16725315,16725315,16725315,1
2024-04-13 00:00:00.000,celer_cbridge,Ethereum -> Aptos,1,1,219913722,219913722,219913722,1
2024-04-13 00:00:00.000,celer_cbridge,Aptos -> Ethereum,1,1,6794138896,6794138896,6794138896,1
2024-04-12 00:00:00.000,layerzero,Aptos -> BSC,3249,2653,12403556004797,3817653433.301631,3817653433.301631,0.816559
2024-04-12 00:00:00.000,layerzero,BSC -> Aptos,3140,1,7449135200432,2372336051.092994,2372336051.092994,0.000318
2024-04-12 00:00:00.000,layerzero,Aptos -> Polygon,2315,2008,2390588782334,1032651741.828942,1032651741.828942,0.867387
2024-04-12 00:00:00.000,layerzero,Arbitrum -> Aptos,1966,1,1513484562990,769829380.971516,769829380.971516,0.000509
2024-04-12 00:00:00.000,layerzero,Aptos -> Arbitrum,1811,1570,2091741562478,1155020189.109884,1155020189.109884,0.866924
2024-04-12 00:00:00.000,layerzero,Polygon -> Aptos,1800,1,2004396049273,1113553360.707222,1113553360.707222,0.000556
2024-04-12 00:00:00.000,layerzero,Aptos -> Avalanche,1771,1552,3151545228180,1779528643.805759,1779528643.805759,0.876341
2024-04-12 00:00:00.000,layerzero,Avalanche -> Aptos,1671,1,2776794125716,1661755910.063435,1661755910.063435,0.000598
2024-04-12 00:00:00.000,layerzero,Optimism -> Aptos,1596,1,1280877918741,802555086.930451,802555086.930451,0.000627
2024-04-12 00:00:00.000,layerzero,Aptos -> Optimism,1206,1040,1564612302227,1297356801.18325,1297356801.18325,0.862355
2024-04-12 00:00:00.000,wormhole,,82,61,705240960055,8600499512.865854,8600499512.865854,0.743902
2024-04-12 00:00:00.000,layerzero,Ethereum -> Aptos,47,1,596671648428,12695141455.914894,12695141455.914894,0.021277
2024-04-12 00:00:00.000,wormhole,aptos -> ethereum,45,44,56709015169,1260200337.088889,1260200337.088889,0.977778
2024-04-12 00:00:00.000,wormhole,aptos -> sui,35,22,48085499664,1373871418.971429,1373871418.971429,0.628571
2024-04-12 00:00:00.000,layerzero,Aptos -> Ethereum,29,27,704440638692,24291056506.62069,24291056506.62069,0.931034
2024-04-12 00:00:00.000,layerzero,Aptos -> CoreDAO,25,23,20190630,807625.2,807625.2,0.92
2024-04-12 00:00:00.000,wormhole,aptos -> solana,16,12,981573791146,61348361946.625,61348361946.625,0.75
2024-04-12 00:00:00.000,layerzero,CoreDAO -> Aptos,13,1,7207341,554410.846154,554410.846154,0.076923
2024-04-12 00:00:00.000,wormhole,aptos -> wormchain,6,4,7600000000,1266666666.666667,1266666666.666667,0.666667
2024-04-12 00:00:00.000,wormhole,aptos -> arbitrum,4,4,4182395671,1045598917.75,1045598917.75,1
2024-04-12 00:00:00.000,wormhole,aptos -> bsc,4,4,18224650226,4556162556.5,4556162556.5,1
2024-04-12 00:00:00.000,layerzero,Aptos -> Base,4,4,132061860080,33015465020,33015465020,1
2024-04-12 00:00:00.000,wormhole,aptos -> base,4,4,1225865200,306466300,306466300,1
2024-04-12 00:00:00.000,wormhole,aptos -> celo,3,3,23280576305,7760192101.666667,7760192101.666667,1
2024-04-12 00:00:00.000,wormhole,aptos -> optimism,2,2,1151951000,575975500,575975500,1
2024-04-12 00:00:00.000,wormhole,aptos -> polygon,2,2,2608795053,1304397526.5,1304397526.5,1
2024-04-12 00:00:00.000,layerzero,Base -> Aptos,2,1,26980160605,13490080302.5,13490080302.5,0.5
2024-04-12 00:00:00.000,celer_cbridge,Aptos -> BSC,1,1,19418054,19418054,19418054,1
2024-04-12 00:00:00.000,wormhole,aptos -> fantom,1,1,97650400000,97650400000,97650400000,1
2024-04-12 00:00:00.000,celer_cbridge,Aptos -> Ethereum,1,1,1650000000,1650000000,1650000000,1
2024-04-12 00:00:00.000,wormhole,aptos -> injective,1,1,119724191,119724191,119724191,1
2024-04-12 00:00:00.000,celer_cbridge,BSC -> Aptos,1,1,19418054,19418054,19418054,1
2024-04-11 00:00:00.000,layerzero,Aptos -> BSC,2421,2029,5555776437330,2294827111.660471,2294827111.660471,0.838083
2024-04-11 00:00:00.000,layerzero,Avalanche -> Aptos,2393,1,3082790282882,1288253356.824906,1288253356.824906,0.000418
2024-04-11 00:00:00.000,layerzero,Arbitrum -> Aptos,2390,1,1734792574055,725854633.495816,725854633.495816,0.000418
2024-04-11 00:00:00.000,layerzero,Aptos -> Polygon,2330,1786,1772347936462,760664350.412876,760664350.412876,0.766524
2024-04-11 00:00:00.000,layerzero,Polygon -> Aptos,2159,1,2321651752872,1075336615.503474,1075336615.503474,0.000463
2024-04-11 00:00:00.000,layerzero,Aptos -> Arbitrum,2139,1839,1571206930441,734552094.642824,734552094.642824,0.859748
2024-04-11 00:00:00.000,layerzero,Aptos -> Avalanche,2063,1652,2683101139251,1300582229.399418,1300582229.399418,0.800776
2024-04-11 00:00:00.000,layerzero,Optimism -> Aptos,1943,1,1419168824581,730400836.119918,730400836.119918,0.000515
2024-04-11 00:00:00.000,layerzero,BSC -> Aptos,1712,1,5748436360013,3357731518.699182,3357731518.699182,0.000584
2024-04-11 00:00:00.000,layerzero,Aptos -> Optimism,1459,1219,1238805007177,849078140.628513,849078140.628513,0.835504
2024-04-11 00:00:00.000,wormhole,,89,49,17067399049603,191768528647.22473,191768528647.22473,0.550562
2024-04-11 00:00:00.000,wormhole,aptos -> ethereum,50,49,62129889625,1242597792.5,1242597792.5,0.98
2024-04-11 00:00:00.000,layerzero,Ethereum -> Aptos,42,1,77276798443,1839923772.452381,1839923772.452381,0.02381
2024-04-11 00:00:00.000,wormhole,aptos -> sui,35,22,27482706363,785220181.8,785220181.8,0.628571
2024-04-11 00:00:00.000,layerzero,Aptos -> CoreDAO,19,19,9168406,482547.684211,482547.684211,1
2024-04-11 00:00:00.000,layerzero,Aptos -> Ethereum,17,16,266291976388,15664233905.176472,15664233905.176472,0.941176
2024-04-11 00:00:00.000,wormhole,aptos -> solana,13,11,541454588853,41650352988.69231,41650352988.69231,0.846154
2024-04-11 00:00:00.000,wormhole,aptos -> wormchain,11,11,3000000000,272727272.727273,272727272.727273,1
2024-04-11 00:00:00.000,layerzero,CoreDAO -> Aptos,8,1,8095218,1011902.25,1011902.25,0.125
2024-04-11 00:00:00.000,wormhole,aptos -> arbitrum,8,8,960700000,120087500,120087500,1
2024-04-11 00:00:00.000,layerzero,Aptos -> Base,6,6,63836631538,10639438589.666668,10639438589.666668,1
2024-04-11 00:00:00.000,wormhole,aptos -> polygon,4,4,113196000,28299000,28299000,1
2024-04-11 00:00:00.000,wormhole,aptos -> celo,3,3,3774123,1258041,1258041,1
2024-04-11 00:00:00.000,mover,aptos -> ZkSync,2,2,667563000,333781500,333781500,1
2024-04-11 00:00:00.000,mover,ZkSync -> aptos,2,1,667564544,333782272,333782272,0.5
2024-04-11 00:00:00.000,wormhole,aptos -> avalanche,1,1,6000000,6000000,6000000,1
2024-04-10 00:00:00.000,layerzero,Aptos -> Avalanche,3342,2294,2760718993267,826067921.3845,826067921.3845,0.686415
2024-04-10 00:00:00.000,layerzero,Avalanche -> Aptos,2343,1,3057977690813,1305154797.61545,1305154797.61545,0.000427
2024-04-10 00:00:00.000,layerzero,Arbitrum -> Aptos,2235,1,1087840381107,486729477.005369,486729477.005369,0.000447
2024-04-10 00:00:00.000,layerzero,Polygon -> Aptos,2171,1,1941860192667,894454257.331644,894454257.331644,0.000461
2024-04-10 00:00:00.000,layerzero,Aptos -> Arbitrum,2122,1636,1434011807530,675783132.672008,675783132.672008,0.770971
2024-04-10 00:00:00.000,layerzero,Aptos -> Polygon,2112,1594,1853649279254,877674848.131629,877674848.131629,0.754735
2024-04-10 00:00:00.000,layerzero,Aptos -> BSC,2076,1704,4806399126601,2315221159.249037,2315221159.249037,0.820809
2024-04-10 00:00:00.000,layerzero,BSC -> Aptos,2038,1,13310950849839,6531379219.744357,6531379219.744357,0.000491
2024-04-10 00:00:00.000,layerzero,Optimism -> Aptos,1636,1,876670158419,535861955.023839,535861955.023839,0.000611
2024-04-10 00:00:00.000,layerzero,Aptos -> Optimism,1436,1161,796877177768,554928396.774373,554928396.774373,0.808496
2024-04-10 00:00:00.000,wormhole,,85,56,443762982663,5220740972.505882,5220740972.505882,0.658824
2024-04-10 00:00:00.000,layerzero,Ethereum -> Aptos,59,1,627098322837,10628785132.830507,10628785132.830507,0.016949
2024-04-10 00:00:00.000,layerzero,Aptos -> Base,34,34,222604605662,6547194284.176471,6547194284.176471,1
2024-04-10 00:00:00.000,wormhole,aptos -> ethereum,33,32,807503096,24469790.787879,24469790.787879,0.969697
2024-04-10 00:00:00.000,wormhole,aptos -> sui,28,25,25624200303,915150010.821429,915150010.821429,0.892857
2024-04-10 00:00:00.000,wormhole,aptos -> wormchain,19,14,13460033147,708422797.210526,708422797.210526,0.736842
2024-04-10 00:00:00.000,layerzero,Aptos -> Ethereum,19,17,698231977422,36749051443.26316,36749051443.26316,0.894737
2024-04-10 00:00:00.000,wormhole,aptos -> solana,15,11,2222824377983,148188291865.53333,148188291865.53333,0.733333
2024-04-10 00:00:00.000,layerzero,CoreDAO -> Aptos,14,1,10977014,784072.428571,784072.428571,0.071429
2024-04-10 00:00:00.000,wormhole,aptos -> base,4,4,479880060,119970015,119970015,1
2024-04-10 00:00:00.000,layerzero,Aptos -> CoreDAO,4,4,1936643,484160.75,484160.75,1
2024-04-10 00:00:00.000,wormhole,aptos -> arbitrum,3,3,445215964,148405321.333333,148405321.333333,1
2024-04-10 00:00:00.000,wormhole,aptos -> bsc,2,2,266320000000,133160000000,133160000000,1
2024-04-10 00:00:00.000,wormhole,aptos -> optimism,2,2,3225950000,1612975000,1612975000,1
2024-04-10 00:00:00.000,wormhole,aptos -> polygon,2,2,2603000000,1301500000,1301500000,1
2024-04-10 00:00:00.000,wormhole,aptos -> avalanche,2,2,567810000,283905000,283905000,1
2024-04-10 00:00:00.000,layerzero,Base -> Aptos,1,1,3651066599,3651066599,3651066599,1
2024-04-10 00:00:00.000,wormhole,aptos -> celo,1,1,2907100,2907100,2907100,1
2024-04-09 00:00:00.000,layerzero,Aptos -> Polygon,3427,2175,2037707454854,594603867.771812,594603867.771812,0.634666
2024-04-09 00:00:00.000,layerzero,Aptos -> BSC,2836,2266,7203837928394,2540140313.255994,2540140313.255994,0.799013
2024-04-09 00:00:00.000,layerzero,Aptos -> Optimism,2600,1453,1462900821102,562654161.962308,562654161.962308,0.558846
2024-04-09 00:00:00.000,layerzero,BSC -> Aptos,2500,1,14168212588200,5667285035.28,5667285035.28,0.0004
2024-04-09 00:00:00.000,layerzero,Avalanche -> Aptos,2448,1,3817100205884,1559272959.919935,1559272959.919935,0.000408
2024-04-09 00:00:00.000,layerzero,Arbitrum -> Aptos,2443,1,1151981012339,471543598.992632,471543598.992632,0.000409
2024-04-09 00:00:00.000,layerzero,Aptos -> Arbitrum,2403,1776,1032042597841,429480897.977944,429480897.977944,0.739076
2024-04-09 00:00:00.000,layerzero,Aptos -> Avalanche,2388,1483,3516874436181,1472727988.350503,1472727988.350503,0.621022
2024-04-09 00:00:00.000,layerzero,Polygon -> Aptos,2138,1,2205192563563,1031427765.93218,1031427765.93218,0.000468
2024-04-09 00:00:00.000,layerzero,Optimism -> Aptos,2077,1,816496487063,393113378.460761,393113378.460761,0.000481
2024-04-09 00:00:00.000,wormhole,,111,65,10390250280047,93605858378.8018,93605858378.8018,0.585586
2024-04-09 00:00:00.000,layerzero,Ethereum -> Aptos,52,1,23082618208,443896504,443896504,0.019231
2024-04-09 00:00:00.000,wormhole,aptos -> sui,43,36,59760200798,1389772111.581395,1389772111.581395,0.837209
2024-04-09 00:00:00.000,layerzero,Aptos -> Ethereum,29,27,99062339829,3415942752.724138,3415942752.724138,0.931034
2024-04-09 00:00:00.000,wormhole,aptos -> arbitrum,12,11,11098371486,924864290.5,924864290.5,0.916667
2024-04-09 00:00:00.000,wormhole,aptos -> solana,12,12,383199814791,31933317899.25,31933317899.25,1
2024-04-09 00:00:00.000,wormhole,aptos -> wormchain,11,10,1099900000,99990909.090909,99990909.090909,0.909091
2024-04-09 00:00:00.000,layerzero,Aptos -> Base,11,10,1805614730213,164146793655.72726,164146793655.72726,0.909091
2024-04-09 00:00:00.000,layerzero,CoreDAO -> Aptos,11,1,681119,61919.909091,61919.909091,0.090909
2024-04-09 00:00:00.000,wormhole,aptos -> base,10,10,1533004247,153300424.7,153300424.7,1
2024-04-09 00:00:00.000,wormhole,aptos -> optimism,9,9,14591885874,1621320652.666667,1621320652.666667,1
2024-04-09 00:00:00.000,layerzero,Aptos -> CoreDAO,8,7,5735451,716931.375,716931.375,0.875
2024-04-09 00:00:00.000,wormhole,aptos -> bsc,4,4,4711315875,1177828968.75,1177828968.75,1
2024-04-09 00:00:00.000,wormhole,aptos -> polygon,3,2,896999990,298999996.666667,298999996.666667,0.666667
2024-04-09 00:00:00.000,wormhole,aptos -> celo,3,2,499004220,166334740,166334740,0.666667
2024-04-09 00:00:00.000,wormhole,aptos -> algorand,2,1,884591364,442295682,442295682,0.5
2024-04-09 00:00:00.000,wormhole,aptos -> ethereum,2,2,4757347650,2378673825,2378673825,1
2024-04-09 00:00:00.000,mover,Arbitrum -> aptos,1,1,24926280,24926280,24926280,1
2024-04-09 00:00:00.000,wormhole,aptos -> avalanche,1,1,10,10,10,1
2024-04-09 00:00:00.000,celer_cbridge,Aptos -> Ethereum,1,1,153504362,153504362,153504362,1
2024-04-09 00:00:00.000,mover,aptos -> Arbitrum,1,1,998230,998230,998230,1
2024-04-08 00:00:00.000,layerzero,Aptos -> Avalanche,3059,1760,3385026715878,1106579508.296175,1106579508.296175,0.575351
2024-04-08 00:00:00.000,layerzero,Aptos -> Polygon,2865,1708,1377987651929,480973002.418499,480973002.418499,0.596161
2024-04-08 00:00:00.000,layerzero,Aptos -> Arbitrum,2664,1813,914932116453,343442986.656532,343442986.656532,0.680556
2024-04-08 00:00:00.000,layerzero,Aptos -> BSC,2597,2099,7758473685837,2987475427.738544,2987475427.738544,0.80824
2024-04-08 00:00:00.000,layerzero,Avalanche -> Aptos,2268,1,3425450622541,1510339780.661817,1510339780.661817,0.000441
2024-04-08 00:00:00.000,layerzero,BSC -> Aptos,2230,1,10896873042051,4886490153.386099,4886490153.386099,0.000448
2024-04-08 00:00:00.000,layerzero,Arbitrum -> Aptos,2208,1,921411490770,417305928.790761,417305928.790761,0.000453
2024-04-08 00:00:00.000,layerzero,Polygon -> Aptos,1537,1,1367827242908,889933144.377358,889933144.377358,0.000651
2024-04-08 00:00:00.000,layerzero,Optimism -> Aptos,1329,1,623327016391,469019575.914974,469019575.914974,0.000752
2024-04-08 00:00:00.000,layerzero,Aptos -> Optimism,136,109,203901986977,1499279316.007353,1499279316.007353,0.801471
2024-04-08 00:00:00.000,wormhole,,85,53,2311805283194,27197709214.04706,27197709214.04706,0.623529
2024-04-08 00:00:00.000,layerzero,Aptos -> Ethereum,84,73,1289041295885,15345729712.916668,15345729712.916668,0.869048
2024-04-08 00:00:00.000,layerzero,Ethereum -> Aptos,83,1,103690844548,1249287283.710843,1249287283.710843,0.012048
2024-04-08 00:00:00.000,wormhole,aptos -> sui,33,23,602483306118,18257069882.363636,18257069882.363636,0.69697
2024-04-08 00:00:00.000,layerzero,Aptos -> CoreDAO,31,14,59289540,1912565.806452,1912565.806452,0.451613
2024-04-08 00:00:00.000,layerzero,CoreDAO -> Aptos,17,1,33455887,1967993.352941,1967993.352941,0.058824
2024-04-08 00:00:00.000,wormhole,aptos -> arbitrum,13,13,3931699281,302438406.230769,302438406.230769,1
2024-04-08 00:00:00.000,wormhole,aptos -> wormchain,12,12,532043716,44336976.333333,44336976.333333,1
2024-04-08 00:00:00.000,wormhole,aptos -> solana,9,7,34212465673,3801385074.777778,3801385074.777778,0.777778
2024-04-08 00:00:00.000,wormhole,aptos -> celo,8,5,11015036243,1376879530.375,1376879530.375,0.625
2024-04-08 00:00:00.000,wormhole,aptos -> bsc,7,6,476838449656,68119778522.28571,68119778522.28571,0.857143
2024-04-08 00:00:00.000,layerzero,Aptos -> Base,6,6,98235719578,16372619929.666668,16372619929.666668,1
2024-04-08 00:00:00.000,wormhole,aptos -> base,6,6,8969550417,1494925069.5,1494925069.5,1
2024-04-08 00:00:00.000,wormhole,aptos -> polygon,5,5,4323436900,864687380,864687380,1
2024-04-08 00:00:00.000,wormhole,aptos -> optimism,4,4,22092458811,5523114702.75,5523114702.75,1
2024-04-08 00:00:00.000,wormhole,aptos -> ethereum,4,4,24848020928,6212005232,6212005232,1
